ProDataCSV

Title: Sat Mar 09 13:31:46 2024

Remarks:
#User: SX User
#Date: 2024/03/09
#HV (Absorbance channel): 289.551
#Samples per point: 240
#Sample period: 12.5 us
#Temperature: 19.78 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Sat Mar 09 13:59:14 2024 by unknown.

Options:

Available Dimensions:,3
Time,1000 time points over 3s,linear,oversampled,external trigger,pressure hold in operation
2.628,289.551,289.551,289.551,289.551,289.551
2.631,289.551,289.551,289.551,289.551,289.551
2.634,289.551,289.551,289.551,289.551,289.551
2.637,289.551,289.551,289.551,289.551,289.551
2.64,289.551,289.551,289.551,289.551,289.551
2.643,289.551,289.551,289.551,289.551,289.551
2.646,289.551,289.551,289.551,289.551,289.551
2.649,289.551,289.551,289.551,289.551,289.551
2.652,289.551,289.551,289.551,289.551,289.551
2.655,289.551,289.551,289.551,289.551,289.551
2.658,289.551,289.551,289.551,289.551,289.551
2.661,289.551,289.551,289.551,289.551,289.551
2.664,289.551,289.551,289.551,289.551,289.551
2.667,289.551,289.551,289.551,289.551,289.551
2.67,289.551,289.551,289.551,289.551,289.551
2.673,289.551,289.551,289.551,289.551,289.551
2.676,289.551,289.551,289.551,289.551,289.551
2.679,289.551,289.551,289.551,289.551,289.551
2.682,289.551,289.551,289.551,289.551,289.551
2.685,289.551,289.551,289.551,289.551,289.551
2.688,289.551,289.551,289.551,289.551,289.551
2.691,289.551,289.551,289.551,289.551,289.551
2.694,289.551,289.551,289.551,289.551,289.551
2.697,289.551,289.551,289.551,289.551,289.551
2.7,289.551,289.551,289.551,289.551,289.551
2.703,289.551,289.551,289.551,289.551,289.551
2.706,289.551,289.551,289.551,289.551,289.551
2.709,289.551,289.551,289.551,289.551,289.551
2.712,289.551,289.551,289.551,289.551,289.551
2.715,289.551,289.551,289.551,289.551,289.551
2.718,289.551,289.551,289.551,289.551,289.551
2.721,289.551,289.551,289.551,289.551,289.551
2.724,289.551,289.551,289.551,289.551,289.551
2.727,289.551,289.551,289.551,289.551,289.551
2.73,289.551,289.551,289.551,289.551,289.551
2.733,289.551,289.551,289.551,289.551,289.551
2.736,289.551,289.551,289.551,289.551,289.551
2.739,289.551,289.551,289.551,289.551,289.551
2.742,289.551,289.551,289.551,289.551,289.551
2.745,289.551,289.551,289.551,289.551,289.551
2.748,289.551,289.551,289.551,289.551,289.551
2.751,289.551,289.551,289.551,289.551,289.551
2.754,289.551,289.551,289.551,289.551,289.551
2.757,289.551,289.551,289.551,289.551,289.551
2.76,289.551,289.551,289.551,289.551,289.551
2.763,289.551,289.551,289.551,289.551,289.551
2.766,289.551,289.551,289.551,289.551,289.551
2.769,289.551,289.551,289.551,289.551,289.551
2.772,289.551,289.551,289.551,289.551,289.551
2.775,289.551,289.551,289.551,289.551,289.551
2.778,289.551,289.551,289.551,289.551,289.551
2.781,289.551,289.551,289.551,289.551,289.551
2.784,289.551,289.551,289.551,289.551,289.551
2.787,289.551,289.551,289.551,289.551,289.551
2.79,289.551,289.551,289.551,289.551,289.551
2.793,289.551,289.551,289.551,289.551,289.551
2.796,289.551,289.551,289.551,289.551,289.551
2.799,289.551,289.551,289.551,289.551,289.551
2.802,289.551,289.551,289.551,289.551,289.551
2.805,289.551,289.551,289.551,289.551,289.551
2.808,289.551,289.551,289.551,289.551,289.551
2.811,289.551,289.551,289.551,289.551,289.551
2.814,289.551,289.551,289.551,289.551,289.551
2.817,289.551,289.551,289.551,289.551,289.551
2.82,289.551,289.551,289.551,289.551,289.551
2.823,289.551,289.551,289.551,289.551,289.551
2.826,289.551,289.551,289.551,289.551,289.551
2.829,289.551,289.551,289.551,289.551,289.551
2.832,289.551,289.551,289.551,289.551,289.551
2.835,289.551,289.551,289.551,289.551,289.551
2.838,289.551,289.551,289.551,289.551,289.551
2.841,289.551,289.551,289.551,289.551,289.551
2.844,289.551,289.551,289.551,289.551,289.551
2.847,289.551,289.551,289.551,289.551,289.551
2.85,289.551,289.551,289.551,289.551,289.551
2.853,289.551,289.551,289.551,289.551,289.551
2.856,289.551,289.551,289.551,289.551,289.551
2.859,289.551,289.551,289.551,289.551,289.551
2.862,289.551,289.551,289.551,289.551,289.551
2.865,289.551,289.551,289.551,289.551,289.551
2.868,289.551,289.551,289.551,289.551,289.551
2.871,289.551,289.551,289.551,289.551,289.551
2.874,289.551,289.551,289.551,289.551,289.551
2.877,289.551,289.551,289.551,289.551,289.551
2.88,289.551,289.551,289.551,289.551,289.551
2.883,289.551,289.551,289.551,289.551,289.551
2.886,289.551,289.551,289.551,289.551,289.551
2.889,289.551,289.551,289.551,289.551,289.551
2.892,289.551,289.551,289.551,289.551,289.551
2.895,289.551,289.551,289.551,289.551,289.551
2.898,289.551,289.551,289.551,289.551,289.551
2.901,289.551,289.551,289.551,289.551,289.551
2.904,289.551,289.551,289.551,289.551,289.551
2.907,289.551,289.551,289.551,289.551,289.551
2.91,289.551,289.551,289.551,289.551,289.551
2.913,289.551,289.551,289.551,289.551,289.551
2.916,289.551,289.551,289.551,289.551,289.551
2.919,289.551,289.551,289.551,289.551,289.551
2.922,289.551,289.551,289.551,289.551,289.551
2.925,289.551,289.551,289.551,289.551,289.551
2.928,289.551,289.551,289.551,289.551,289.551
2.931,289.551,289.551,289.551,289.551,289.551
2.934,289.551,289.551,289.551,289.551,289.551
2.937,289.551,289.551,289.551,289.551,289.551
2.94,289.551,289.551,289.551,289.551,289.551
2.943,289.551,289.551,289.551,289.551,289.551
2.946,289.551,289.551,289.551,289.551,289.551
2.949,289.551,289.551,289.551,289.551,289.551
2.952,289.551,289.551,289.551,289.551,289.551
2.955,289.551,289.551,289.551,289.551,289.551
2.958,289.551,289.551,289.551,289.551,289.551
2.961,289.551,289.551,289.551,289.551,289.551
2.964,289.551,289.551,289.551,289.551,289.551
2.967,289.551,289.551,289.551,289.551,289.551
2.97,289.551,289.551,289.551,289.551,289.551
2.973,289.551,289.551,289.551,289.551,289.551
2.976,289.551,289.551,289.551,289.551,289.551
2.979,289.551,289.551,289.551,289.551,289.551
2.982,289.551,289.551,289.551,289.551,289.551
2.985,289.551,289.551,289.551,289.551,289.551
2.988,289.551,289.551,289.551,289.551,289.551
2.991,289.551,289.551,289.551,289.551,289.551
2.994,289.551,289.551,289.551,289.551,289.551
2.997,289.551,289.551,289.551,289.551,289.551
3,289.551,289.551,289.551,289.551,289.551

Count
Wavelength:,250
Time,Repeat
,0,1,2,3,4,
0.003,240,240,240,240,240
0.006,240,240,240,240,240
0.009,240,240,240,240,240
0.012,240,240,240,240,240
0.015,240,240,240,240,240
0.018,240,240,240,240,240
0.021,240,240,240,240,240
0.024,240,240,240,240,240
0.027,240,240,240,240,240
0.03,240,240,240,240,240
0.033,240,240,240,240,240
0.036,240,240,240,240,240
0.039,240,240,240,240,240
0.042,240,240,240,240,240
0.045,240,240,240,240,240
0.048,240,240,240,240,240
0.051,240,240,240,240,240
0.054,240,240,240,240,240
0.057,240,240,240,240,240
0.06,240,240,240,240,240
0.063,240,240,240,240,240
0.066,240,240,240,240,240
0.069,240,240,240,240,240
0.072,240,240,240,240,240
0.075,240,240,240,240,240
0.078,240,240,240,240,240
0.081,240,240,240,240,240
0.084,240,240,240,240,240
0.087,240,240,240,240,240
0.09,240,240,240,240,240
0.093,240,240,240,240,240
0.096,240,240,240,240,240
0.099,240,240,240,240,240
0.102,240,240,240,240,240
0.105,240,240,240,240,240
0.108,240,240,240,240,240
0.111,240,240,240,240,240
0.114,240,240,240,240,240
0.117,240,240,240,240,240
0.12,240,240,240,240,240
0.123,240,240,240,240,240
0.126,240,240,240,240,240
0.129,240,240,240,240,240
0.132,240,240,240,240,240
0.135,240,240,240,240,240
0.138,240,240,240,240,240
0.141,240,240,240,240,240
0.144,240,240,240,240,240
0.147,240,240,240,240,240
0.15,240,240,240,240,240
0.153,240,240,240,240,240
0.156,240,240,240,240,240
0.159,240,240,240,240,240
0.162,240,240,240,240,240
0.165,240,240,240,240,240
0.168,240,240,240,240,240
0.171,240,240,240,240,240
0.174,240,240,240,240,240
0.177,240,240,240,240,240
0.18,240,240,240,240,240
0.183,240,240,240,240,240
0.186,240,240,240,240,240
0.189,240,240,240,240,240
0.192,240,240,240,240,240
0.195,240,240,240,240,240
0.198,240,240,240,240,240
0.201,240,240,240,240,240
0.204,240,240,240,240,240
0.207,240,240,240,240,240
0.21,240,240,240,240,240
0.213,240,240,240,240,240
0.216,240,240,240,240,240
0.219,240,240,240,240,240
0.222,240,240,240,240,240
0.225,240,240,240,240,240
0.228,240,240,240,240,240
0.231,240,240,240,240,240
0.234,240,240,240,240,240
0.237,240,240,240,240,240
0.24,240,240,240,240,240
0.243,240,240,240,240,240
0.246,240,240,240,240,240
0.249,240,240,240,240,240
0.252,240,240,240,240,240
0.255,240,240,240,240,240
0.258,240,240,240,240,240
0.261,240,240,240,240,240
0.264,240,240,240,240,240
0.267,240,240,240,240,240
0.27,240,240,240,240,240
0.273,240,240,240,240,240
0.276,240,240,240,240,240
0.279,240,240,240,240,240
0.282,240,240,240,240,240
0.285,240,240,240,240,240
0.288,240,240,240,240,240
0.291,240,240,240,240,240
0.294,240,240,240,240,240
0.297,240,240,240,240,240
0.3,240,240,240,240,240
0.303,240,240,240,240,240
0.306,240,240,240,240,240
0.309,240,240,240,240,240
0.312,240,240,240,240,240
0.315,240,240,240,240,240
0.318,240,240,240,240,240
0.321,240,240,240,240,240
0.324,240,240,240,240,240
0.327,240,240,240,240,240
0.33,240,240,240,240,240
0.333,240,240,240,240,240
0.336,240,240,240,240,240
0.339,240,240,240,240,240
0.342,240,240,240,240,240
0.345,240,240,240,240,240
0.348,240,240,240,240,240
0.351,240,240,240,240,240
0.354,240,240,240,240,240
0.357,240,240,240,240,240
0.36,240,240,240,240,240
0.363,240,240,240,240,240
0.366,240,240,240,240,240
0.369,240,240,240,240,240
0.372,240,240,240,240,240
0.375,240,240,240,240,240
0.378,240,240,240,240,240
0.381,240,240,240,240,240
0.384,240,240,240,240,240
0.387,240,240,240,240,240
0.39,240,240,240,240,240
0.393,240,240,240,240,240
0.396,240,240,240,240,240
0.399,240,240,240,240,240
0.402,240,240,240,240,240
0.405,240,240,240,240,240
0.408,240,240,240,240,240
0.411,240,240,240,240,240
0.414,240,240,240,240,240
0.417,240,240,240,240,240
0.42,240,240,240,240,240
0.423,240,240,240,240,240
0.426,240,240,240,240,240
0.429,240,240,240,240,240
0.432,240,240,240,240,240
0.435,240,240,240,240,240
0.438,240,240,240,240,240
0.441,240,240,240,240,240
0.444,240,240,240,240,240
0.447,240,240,240,240,240
0.45,240,240,240,240,240
0.453,240,240,240,240,240
0.456,240,240,240,240,240
0.459,240,240,240,240,240
0.462,240,240,240,240,240
0.465,240,240,240,240,240
0.468,240,240,240,240,240
0.471,240,240,240,240,240
0.474,240,240,240,240,240
0.477,240,240,240,240,240
0.48,240,240,240,240,240
0.483,240,240,240,240,240
0.486,240,240,240,240,240
0.489,240,240,240,240,240
0.492,240,240,240,240,240
0.495,240,240,240,240,240
0.498,240,240,240,240,240
0.501,240,240,240,240,240
0.504,240,240,240,240,240
0.507,240,240,240,240,240
0.51,240,240,240,240,240
0.513,240,240,240,240,240
0.516,240,240,240,240,240
0.519,240,240,240,240,240
0.522,240,240,240,240,240
0.525,240,240,240,240,240
0.528,240,240,240,240,240
0.531,240,240,240,240,240
0.534,240,240,240,240,240
0.537,240,240,240,240,240
0.54,240,240,240,240,240
0.543,240,240,240,240,240
0.546,240,240,240,240,240
0.549,240,240,240,240,240
0.552,240,240,240,240,240
0.555,240,240,240,240,240
0.558,240,240,240,240,240
0.561,240,240,240,240,240
0.564,240,240,240,240,240
0.567,240,240,240,240,240
0.57,240,240,240,240,240
0.573,240,240,240,240,240
0.576,240,240,240,240,240
0.579,240,240,240,240,240
0.582,240,240,240,240,240
0.585,240,240,240,240,240
0.588,240,240,240,240,240
0.591,240,240,240,240,240
0.594,240,240,240,240,240
0.597,240,240,240,240,240
0.6,240,240,240,240,240
0.603,240,240,240,240,240
0.606,240,240,240,240,240
0.609,240,240,240,240,240
0.612,240,240,240,240,240
0.615,240,240,240,240,240
0.618,240,240,240,240,240
0.621,240,240,240,240,240
0.624,240,240,240,240,240
0.627,240,240,240,240,240
0.63,240,240,240,240,240
0.633,240,240,240,240,240
0.636,240,240,240,240,240
0.639,240,240,240,240,240
0.642,240,240,240,240,240
0.645,240,240,240,240,240
0.648,240,240,240,240,240
0.651,240,240,240,240,240
0.654,240,240,240,240,240
0.657,240,240,240,240,240
0.66,240,240,240,240,240
0.663,240,240,240,240,240
0.666,240,240,240,240,240
0.669,240,240,240,240,240
0.672,240,240,240,240,240
0.675,240,240,240,240,240
0.678,240,240,240,240,240
0.681,240,240,240,240,240
0.684,240,240,240,240,240
0.687,240,240,240,240,240
0.69,240,240,240,240,240
0.693,240,240,240,240,240
0.696,240,240,240,240,240
0.699,240,240,240,240,240
0.702,240,240,240,240,240
0.705,240,240,240,240,240
0.708,240,240,240,240,240
0.711,240,240,240,240,240
0.714,240,240,240,240,240
0.717,240,240,240,240,240
0.72,240,240,240,240,240
0.723,240,240,240,240,240
0.726,240,240,240,240,240
0.729,240,240,240,240,240
0.732,240,240,240,240,240
0.735,240,240,240,240,240
0.738,240,240,240,240,240
0.741,240,240,240,240,240
0.744,240,240,240,240,240
0.747,240,240,240,240,240
0.75,240,240,240,240,240
0.753,240,240,240,240,240
0.756,240,240,240,240,240
0.759,240,240,240,240,240
0.762,240,240,240,240,240
0.765,240,240,240,240,240
0.768,240,240,240,240,240
0.771,240,240,240,240,240
0.774,240,240,240,240,240
0.777,240,240,240,240,240
0.78,240,240,240,240,240
0.783,240,240,240,240,240
0.786,240,240,240,240,240
0.789,240,240,240,240,240
0.792,240,240,240,240,240
0.795,240,240,240,240,240
0.798,240,240,240,240,240
0.801,240,240,240,240,240
0.804,240,240,240,240,240
0.807,240,240,240,240,240
0.81,240,240,240,240,240
0.813,240,240,240,240,240
0.816,240,240,240,240,240
0.819,240,240,240,240,240
0.822,240,240,240,240,240
0.825,240,240,240,240,240
0.828,240,240,240,240,240
0.831,240,240,240,240,240
0.834,240,240,240,240,240
0.837,240,240,240,240,240
0.84,240,240,240,240,240
0.843,240,240,240,240,240
0.846,240,240,240,240,240
0.849,240,240,240,240,240
0.852,240,240,240,240,240
0.855,240,240,240,240,240
0.858,240,240,240,240,240
0.861,240,240,240,240,240
0.864,240,240,240,240,240
0.867,240,240,240,240,240
0.87,240,240,240,240,240
0.873,240,240,240,240,240
0.876,240,240,240,240,240
0.879,240,240,240,240,240
0.882,240,240,240,240,240
0.885,240,240,240,240,240
0.888,240,240,240,240,240
0.891,240,240,240,240,240
0.894,240,240,240,240,240
0.897,240,240,240,240,240
0.9,240,240,240,240,240
0.903,240,240,240,240,240
0.906,240,240,240,240,240
0.909,240,240,240,240,240
0.912,240,240,240,240,240
0.915,240,240,240,240,240
0.918,240,240,240,240,240
0.921,240,240,240,240,240
0.924,240,240,240,240,240
0.927,240,240,240,240,240
0.93,240,240,240,240,240
0.933,240,240,240,240,240
0.936,240,240,240,240,240
0.939,240,240,240,240,240
0.942,240,240,240,240,240
0.945,240,240,240,240,240
0.948,240,240,240,240,240
0.951,240,240,240,240,240
0.954,240,240,240,240,240
0.957,240,240,240,240,240
0.96,240,240,240,240,240
0.963,240,240,240,240,240
0.966,240,240,240,240,240
0.969,240,240,240,240,240
0.972,240,240,240,240,240
0.975,240,240,240,240,240
0.978,240,240,240,240,240
0.981,240,240,240,240,240
0.984,240,240,240,240,240
0.987,240,240,240,240,240
0.99,240,240,240,240,240
0.993,240,240,240,240,240
0.996,240,240,240,240,240
0.999,240,240,240,240,240
1.002,240,240,240,240,240
1.005,240,240,240,240,240
1.008,240,240,240,240,240
1.011,240,240,240,240,240
1.014,240,240,240,240,240
1.017,240,240,240,240,240
1.02,240,240,240,240,240
1.023,240,240,240,240,240
1.026,240,240,240,240,240
1.029,240,240,240,240,240
1.032,240,240,240,240,240
1.035,240,240,240,240,240
1.038,240,240,240,240,240
1.041,240,240,240,240,240
1.044,240,240,240,240,240
1.047,240,240,240,240,240
1.05,240,240,240,240,240
1.053,240,240,240,240,240
1.056,240,240,240,240,240
1.059,240,240,240,240,240
1.062,240,240,240,240,240
1.065,240,240,240,240,240
1.068,240,240,240,240,240
1.071,240,240,240,240,240
1.074,240,240,240,240,240
1.077,240,240,240,240,240
1.08,240,240,240,240,240
1.083,240,240,240,240,240
1.086,240,240,240,240,240
1.089,240,240,240,240,240
1.092,240,240,240,240,240
1.095,240,240,240,240,240
1.098,240,240,240,240,240
1.101,240,240,240,240,240
1.104,240,240,240,240,240
1.107,240,240,240,240,240
1.11,240,240,240,240,240
1.113,240,240,240,240,240
1.116,240,240,240,240,240
1.119,240,240,240,240,240
1.122,240,240,240,240,240
1.125,240,240,240,240,240
1.128,240,240,240,240,240
1.131,240,240,240,240,240
1.134,240,240,240,240,240
1.137,240,240,240,240,240
1.14,240,240,240,240,240
1.143,240,240,240,240,240
1.146,240,240,240,240,240
1.149,240,240,240,240,240
1.152,240,240,240,240,240
1.155,240,240,240,240,240
1.158,240,240,240,240,240
1.161,240,240,240,240,240
1.164,240,240,240,240,240
1.167,240,240,240,240,240
1.17,240,240,240,240,240
1.173,240,240,240,240,240
1.176,240,240,240,240,240
1.179,240,240,240,240,240
1.182,240,240,240,240,240
1.185,240,240,240,240,240
1.188,240,240,240,240,240
1.191,240,240,240,240,240
1.194,240,240,240,240,240
1.197,240,240,240,240,240
1.2,240,240,240,240,240
1.203,240,240,240,240,240
1.206,240,240,240,240,240
1.209,240,240,240,240,240
1.212,240,240,240,240,240
1.215,240,240,240,240,240
1.218,240,240,240,240,240
1.221,240,240,240,240,240
1.224,240,240,240,240,240
1.227,240,240,240,240,240
1.23,240,240,240,240,240
1.233,240,240,240,240,240
1.236,240,240,240,240,240
1.239,240,240,240,240,240
1.242,240,240,240,240,240
1.245,240,240,240,240,240
1.248,240,240,240,240,240
1.251,240,240,240,240,240
1.254,240,240,240,240,240
1.257,240,240,240,240,240
1.26,240,240,240,240,240
1.263,240,240,240,240,240
1.266,240,240,240,240,240
1.269,240,240,240,240,240
1.272,240,240,240,240,240
1.275,240,240,240,240,240
1.278,240,240,240,240,240
1.281,240,240,240,240,240
1.284,240,240,240,240,240
1.287,240,240,240,240,240
1.29,240,240,240,240,240
1.293,240,240,240,240,240
1.296,240,240,240,240,240
1.299,240,240,240,240,240
1.302,240,240,240,240,240
1.305,240,240,240,240,240
1.308,240,240,240,240,240
1.311,240,240,240,240,240
1.314,240,240,240,240,240
1.317,240,240,240,240,240
1.32,240,240,240,240,240
1.323,240,240,240,240,240
1.326,240,240,240,240,240
1.329,240,240,240,240,240
1.332,240,240,240,240,240
1.335,240,240,240,240,240
1.338,240,240,240,240,240
1.341,240,240,240,240,240
1.344,240,240,240,240,240
1.347,240,240,240,240,240
1.35,240,240,240,240,240
1.353,240,240,240,240,240
1.356,240,240,240,240,240
1.359,240,240,240,240,240
1.362,240,240,240,240,240
1.365,240,240,240,240,240
1.368,240,240,240,240,240
1.371,240,240,240,240,240
1.374,240,240,240,240,240
1.377,240,240,240,240,240
1.38,240,240,240,240,240
1.383,240,240,240,240,240
1.386,240,240,240,240,240
1.389,240,240,240,240,240
1.392,240,240,240,240,240
1.395,240,240,240,240,240
1.398,240,240,240,240,240
1.401,240,240,240,240,240
1.404,240,240,240,240,240
1.407,240,240,240,240,240
1.41,240,240,240,240,240
1.413,240,240,240,240,240
1.416,240,240,240,240,240
1.419,240,240,240,240,240
1.422,240,240,240,240,240
1.425,240,240,240,240,240
1.428,240,240,240,240,240
1.431,240,240,240,240,240
1.434,240,240,240,240,240
1.437,240,240,240,240,240
1.44,240,240,240,240,240
1.443,240,240,240,240,240
1.446,240,240,240,240,240
1.449,240,240,240,240,240
1.452,240,240,240,240,240
1.455,240,240,240,240,240
1.458,240,240,240,240,240
1.461,240,240,240,240,240
1.464,240,240,240,240,240
1.467,240,240,240,240,240
1.47,240,240,240,240,240
1.473,240,240,240,240,240
1.476,240,240,240,240,240
1.479,240,240,240,240,240
1.482,240,240,240,240,240
1.485,240,240,240,240,240
1.488,240,240,240,240,240
1.491,240,240,240,240,240
1.494,240,240,240,240,240
1.497,240,240,240,240,240
1.5,240,240,240,240,240
1.503,240,240,240,240,240
1.506,240,240,240,240,240
1.509,240,240,240,240,240
1.512,240,240,240,240,240
1.515,240,240,240,240,240
1.518,240,240,240,240,240
1.521,240,240,240,240,240
1.524,240,240,240,240,240
1.527,240,240,240,240,240
1.53,240,240,240,240,240
1.533,240,240,240,240,240
1.536,240,240,240,240,240
1.539,240,240,240,240,240
1.542,240,240,240,240,240
1.545,240,240,240,240,240
1.548,240,240,240,240,240
1.551,240,240,240,240,240
1.554,240,240,240,240,240
1.557,240,240,240,240,240
1.56,240,240,240,240,240
1.563,240,240,240,240,240
1.566,240,240,240,240,240
1.569,240,240,240,240,240
1.572,240,240,240,240,240
1.575,240,240,240,240,240
1.578,240,240,240,240,240
1.581,240,240,240,240,240
1.584,240,240,240,240,240
1.587,240,240,240,240,240
1.59,240,240,240,240,240
1.593,240,240,240,240,240
1.596,240,240,240,240,240
1.599,240,240,240,240,240
1.602,240,240,240,240,240
1.605,240,240,240,240,240
1.608,240,240,240,240,240
1.611,240,240,240,240,240
1.614,240,240,240,240,240
1.617,240,240,240,240,240
1.62,240,240,240,240,240
1.623,240,240,240,240,240
1.626,240,240,240,240,240
1.629,240,240,240,240,240
1.632,240,240,240,240,240
1.635,240,240,240,240,240
1.638,240,240,240,240,240
1.641,240,240,240,240,240
1.644,240,240,240,240,240
1.647,240,240,240,240,240
1.65,240,240,240,240,240
1.653,240,240,240,240,240
1.656,240,240,240,240,240
1.659,240,240,240,240,240
1.662,240,240,240,240,240
1.665,240,240,240,240,240
1.668,240,240,240,240,240
1.671,240,240,240,240,240
1.674,240,240,240,240,240
1.677,240,240,240,240,240
1.68,240,240,240,240,240
1.683,240,240,240,240,240
1.686,240,240,240,240,240
1.689,240,240,240,240,240
1.692,240,240,240,240,240
1.695,240,240,240,240,240
1.698,240,240,240,240,240
1.701,240,240,240,240,240
1.704,240,240,240,240,240
1.707,240,240,240,240,240
1.71,240,240,240,240,240
1.713,240,240,240,240,240
1.716,240,240,240,240,240
1.719,240,240,240,240,240
1.722,240,240,240,240,240
1.725,240,240,240,240,240
1.728,240,240,240,240,240
1.731,240,240,240,240,240
1.734,240,240,240,240,240
1.737,240,240,240,240,240
1.74,240,240,240,240,240
1.743,240,240,240,240,240
1.746,240,240,240,240,240
1.749,240,240,240,240,240
1.752,240,240,240,240,240
1.755,240,240,240,240,240
1.758,240,240,240,240,240
1.761,240,240,240,240,240
1.764,240,240,240,240,240
1.767,240,240,240,240,240
1.77,240,240,240,240,240
1.773,240,240,240,240,240
1.776,240,240,240,240,240
1.779,240,240,240,240,240
1.782,240,240,240,240,240
1.785,240,240,240,240,240
1.788,240,240,240,240,240
1.791,240,240,240,240,240
1.794,240,240,240,240,240
1.797,240,240,240,240,240
1.8,240,240,240,240,240
1.803,240,240,240,240,240
1.806,240,240,240,240,240
1.809,240,240,240,240,240
1.812,240,240,240,240,240
1.815,240,240,240,240,240
1.818,240,240,240,240,240
1.821,240,240,240,240,240
1.824,240,240,240,240,240
1.827,240,240,240,240,240
1.83,240,240,240,240,240
1.833,240,240,240,240,240
1.836,240,240,240,240,240
1.839,240,240,240,240,240
1.842,240,240,240,240,240
1.845,240,240,240,240,240
1.848,240,240,240,240,240
1.851,240,240,240,240,240
1.854,240,240,240,240,240
1.857,240,240,240,240,240
1.86,240,240,240,240,240
1.863,240,240,240,240,240
1.866,240,240,240,240,240
1.869,240,240,240,240,240
1.872,240,240,240,240,240
1.875,240,240,240,240,240
1.878,240,240,240,240,240
1.881,240,240,240,240,240
1.884,240,240,240,240,240
1.887,240,240,240,240,240
1.89,240,240,240,240,240
1.893,240,240,240,240,240
1.896,240,240,240,240,240
1.899,240,240,240,240,240
1.902,240,240,240,240,240
1.905,240,240,240,240,240
1.908,240,240,240,240,240
1.911,240,240,240,240,240
1.914,240,240,240,240,240
1.917,240,240,240,240,240
1.92,240,240,240,240,240
1.923,240,240,240,240,240
1.926,240,240,240,240,240
1.929,240,240,240,240,240
1.932,240,240,240,240,240
1.935,240,240,240,240,240
1.938,240,240,240,240,240
1.941,240,240,240,240,240
1.944,240,240,240,240,240
1.947,240,240,240,240,240
1.95,240,240,240,240,240
1.953,240,240,240,240,240
1.956,240,240,240,240,240
1.959,240,240,240,240,240
1.962,240,240,240,240,240
1.965,240,240,240,240,240
1.968,240,240,240,240,240
1.971,240,240,240,240,240
1.974,240,240,240,240,240
1.977,240,240,240,240,240
1.98,240,240,240,240,240
1.983,240,240,240,240,240
1.986,240,240,240,240,240
1.989,240,240,240,240,240
1.992,240,240,240,240,240
1.995,240,240,240,240,240
1.998,240,240,240,240,240
2.001,240,240,240,240,240
2.004,240,240,240,240,240
2.007,240,240,240,240,240
2.01,240,240,240,240,240
2.013,240,240,240,240,240
2.016,240,240,240,240,240
2.019,240,240,240,240,240
2.022,240,240,240,240,240
2.025,240,240,240,240,240
2.028,240,240,240,240,240
2.031,240,240,240,240,240
2.034,240,240,240,240,240
2.037,240,240,240,240,240
2.04,240,240,240,240,240
2.043,240,240,240,240,240
2.046,240,240,240,240,240
2.049,240,240,240,240,240
2.052,240,240,240,240,240
2.055,240,240,240,240,240
2.058,240,240,240,240,240
2.061,240,240,240,240,240
2.064,240,240,240,240,240
2.067,240,240,240,240,240
2.07,240,240,240,240,240
2.073,240,240,240,240,240
2.076,240,240,240,240,240
2.079,240,240,240,240,240
2.082,240,240,240,240,240
2.085,240,240,240,240,240
2.088,240,240,240,240,240
2.091,240,240,240,240,240
2.094,240,240,240,240,240
2.097,240,240,240,240,240
2.1,240,240,240,240,240
2.103,240,240,240,240,240
2.106,240,240,240,240,240
2.109,240,240,240,240,240
2.112,240,240,240,240,240
2.115,240,240,240,240,240
2.118,240,240,240,240,240
2.121,240,240,240,240,240
2.124,240,240,240,240,240
2.127,240,240,240,240,240
2.13,240,240,240,240,240
2.133,240,240,240,240,240
2.136,240,240,240,240,240
2.139,240,240,240,240,240
2.142,240,240,240,240,240
2.145,240,240,240,240,240
2.148,240,240,240,240,240
2.151,240,240,240,240,240
2.154,240,240,240,240,240
2.157,240,240,240,240,240
2.16,240,240,240,240,240
2.163,240,240,240,240,240
2.166,240,240,240,240,240
2.169,240,240,240,240,240
2.172,240,240,240,240,240
2.175,240,240,240,240,240
2.178,240,240,240,240,240
2.181,240,240,240,240,240
2.184,240,240,240,240,240
2.187,240,240,240,240,240
2.19,240,240,240,240,240
2.193,240,240,240,240,240
2.196,240,240,240,240,240
2.199,240,240,240,240,240
2.202,240,240,240,240,240
2.205,240,240,240,240,240
2.208,240,240,240,240,240
2.211,240,240,240,240,240
2.214,240,240,240,240,240
2.217,240,240,240,240,240
2.22,240,240,240,240,240
2.223,240,240,240,240,240
2.226,240,240,240,240,240
2.229,240,240,240,240,240
2.232,240,240,240,240,240
2.235,240,240,240,240,240
2.238,240,240,240,240,240
2.241,240,240,240,240,240
2.244,240,240,240,240,240
2.247,240,240,240,240,240
2.25,240,240,240,240,240
2.253,240,240,240,240,240
2.256,240,240,240,240,240
2.259,240,240,240,240,240
2.262,240,240,240,240,240
2.265,240,240,240,240,240
2.268,240,240,240,240,240
2.271,240,240,240,240,240
2.274,240,240,240,240,240
2.277,240,240,240,240,240
2.28,240,240,240,240,240
2.283,240,240,240,240,240
2.286,240,240,240,240,240
2.289,240,240,240,240,240
2.292,240,240,240,240,240
2.295,240,240,240,240,240
2.298,240,240,240,240,240
2.301,240,240,240,240,240
2.304,240,240,240,240,240
